"area","ratio","pd","azi","comp","vid","abs","paf","fv","ven","somb","zb","tbsm","tbum","cdh","phi","phs","phft","tmin","tmax","cgtr","cgta","cgtt","dif_phi","dif_phs","dif_phft","dif_tmin","dif_tmax","dif_cgtr","dif_cgta","dif_cgtt"
77,1,2.5,180,"ref","duplo_fs39-87",0.2,10,0.45,"nao",50,3,20.91,16.1,28602,17.458904109589,1.77853881278539,80.7625570776256,12.0310256762771,28.9903175135074,2.68287902703073,13.1045355704243,15.787414597455,10.9063926940639,-14.0821917808219,3.17579908675797,-1.6755563756268,-2.5634338192542,-27.982795569379,8.73627269622667,-19.2465228731523
77,1,2.5,270,"tm20","duplo_fs87-87",0.2,10,1,"nao",150,3,20.91,16.1,28602,14.986301369863,1.06392694063927,83.9497716894977,13.1583600079579,28.4443692007749,1.52610991579956,10.1123983923968,11.6385083081964,8.57534246575341,-14.8812785388128,6.30593607305934,-0.6220534064334,-3.0659171373242,-28.5355346393815,5.8776747015,-22.6578599378815
77,2.5,5,270,"sfar","simples_fs39",0.8,10,1,"nao",0,3,20.91,16.1,28602,5.61415525114155,8.87671232876711,85.5091324200913,14.8857205466975,32.3086235169337,19.5282054964763,2.51415568715964,22.042361183636,-3.47488584474886,-6.7191780821918,10.1940639269407,2.4226588472754,0.645062277896802,-21.0211316311766,-8.90671863835236,-29.927850269529
77,2.5,2.5,90,"sfiso","simples_fs87",0.2,10,0.45,"nao",0,3,20.91,16.1,28602,17.9543378995434,3.24885844748858,78.796803652968,11.796309537494,29.8536246341879,5.08927404910876,13.2876241708822,18.3768982199909,10.6232876712329,-12.6255707762557,2.00228310502284,-1.7479060010521,-1.6670482565769,-25.8932353385202,8.14223796861611,-17.7509973699041
39,1,2.5,270,"ref","simples_fs39",0.6,50,0.45,"nao",50,3,20.91,16.1,28602,8.96803652968037,7.67808219178082,83.3538812785388,12.5418422598888,31.901935034543,22.5510993389421,7.00410582339015,29.5552051623323,2.5662100456621,-9.69634703196348,7.13013698630133,-0.954216758470901,0.231873157482301,-20.329685338981,2.04957211474438,-18.2801132242367
58,2.5,2.5,180,"ref","duplo_fs87-87",0.6,50,0.45,"nao",150,3,20.91,16.1,28602,9.60045662100456,6.70091324200914,83.6986301369863,12.8139323848311,31.6532044688572,15.6969078577608,7.0888079780252,22.7857158357861,2.89041095890411,-9.18721461187214,6.29680365296804,-0.7121780397942,0.0800174884467992,-18.6163388172932,2.10382764732913,-16.5125111699641
77,2.5,2.5,180,"sfar","simples_fs39",0.6,30,1,"nao",50,3,20.91,16.1,28602,4.85159817351598,4.13926940639268,91.0091324200913,15.3468736548605,30.6448796733781,7.48893597601615,1.44109647880271,8.93003245481883,-1.80593607305936,-11.3287671232877,13.134703196347,1.6856946653154,-0.863574135388902,-22.487259484662,-3.15456576266649,-25.6418252473285
58,2.5,5,0,"sfar","duplo_fs87-87",0.8,10,0.45,"nao",50,3,20.91,16.1,28602,4.59360730593607,12.3858447488585,83.0205479452055,15.0007851899749,32.4353426484575,26.4974704178524,2.14625287638331,28.6437232942357,-4.60958904109588,-2.28995433789952,6.89954337899545,2.6481018722961,0.843990477580999,-14.7201591384251,-10.7686277810705,-25.4887869194956
39,1,2.5,90,"sfiso","simples_fs87",0.2,50,1,"nao",150,3,20.91,16.1,28602,13.6575342465753,2.75114155251141,83.5913242009132,11.8879978820064,30.1817370378604,7.06709069521921,11.3048870010479,18.3719776962671,6.91324200913242,-14.1917808219178,7.2785388127854,-1.4994445386362,-1.3301067507945,-36.0237973720575,5.93230464466164,-30.0914927273958
39,1,2.5,0,"sfiso","simples_fs39",0.6,50,1,"nao",0,3,20.91,16.1,28602,6.27853881278539,5.67808219178084,88.0433789954338,14.2688755904452,31.3324064541321,15.6458242943035,2.18185068056245,17.827674974866,-0.47488584474886,-11.2785388127854,11.7534246575343,0.849315678040799,-0.689794104239599,-25.8990939772249,-3.16644781565778,-29.0655417928826
58,1,2.5,270,"tm10","duplo_fs87-87",0.6,50,0.45,"nao",50,3,20.91,16.1,28602,6.36529680365297,9.77168949771691,83.8630136986301,13.930191650991,32.5121314621122,22.8148449809604,3.60244004037895,26.4172850213394,-0.0913242009132398,-6.62100456621005,6.71232876712325,0.2844762579999,0.945905605083102,-11.4667025438704,-0.968727527164031,-12.4354300710344
39,0.5,2.5,270,"sfiso","duplo_fs87-87",0.2,10,0.45,"nao",0,3,20.91,16.1,28602,14.0936073059361,4.12557077625571,81.7808219178082,11.7507290998219,29.8835076573989,9.17744137923673,13.1206484397826,22.2980898190193,7.50228310502286,-12.7762557077626,5.2739726027397,-1.5962685675118,-1.5919609231691,-34.068025087281,7.50389156429331,-26.5641335229876
77,2.5,2.5,180,"tm20","duplo_fs39-87",0.6,10,1,"nao",50,3,20.91,16.1,28602,7.66438356164384,9.42694063926941,82.9086757990868,13.961462709035,31.7336028459318,16.3481812992522,4.54474618449664,20.8929274837488,1.00684931506849,-6.04109589041096,5.03424657534249,0.300283719489901,0.225149037164798,-13.6280141614259,-0.0509160569725498,-13.6789302183984
58,2.5,2.5,270,"ref","simples_fs87",0.2,30,1,"nao",150,3,20.91,16.1,28602,14.7511415525114,2.18949771689498,83.0593607305936,12.0885522108027,29.7733293398846,4.16640658652176,12.3162442940487,16.4826508805705,7.82191780821919,-14.648401826484,6.82648401826483,-1.4236397927429,-2.04017605526,-31.72148479555,7.18970005362227,-24.5317847419278
58,1,2.5,90,"tm10","duplo_fs87-87",0.8,50,0.45,"nao",50,3,20.91,16.1,28602,7.42694063926941,12.0730593607306,80.5,12.9497701847158,34.0623541764786,36.0114557901284,4.8361299907431,40.8475857808714,0.515981735159819,-3.92009132420089,3.40410958904107,-0.576913012359199,2.6358150290954,1.63351022371908,-0.175717043463152,1.45779318025593
77,1,5,90,"tm20","duplo_fs39-87",0.6,30,1,"nao",50,3,20.91,16.1,28602,10.9429223744292,8.26255707762559,80.7945205479452,12.3281401842624,31.4549709275033,24.7376294072951,10.5637013966681,35.3013308039632,1.56849315068494,-6.40639269406392,4.837899543379,-0.1150301216641,0.2214459304267,-13.7870362864962,-0.817285119791146,-14.6043214062873
58,2.5,2.5,180,"ref","duplo_fs87-87",0.6,10,0.45,"nao",0,3,20.91,16.1,28602,8.10502283105023,15.7716894977169,76.1232876712329,12.821586212888,33.5512765881588,34.4557709441139,6.16263297904114,40.618403923155,1.39497716894978,-0.116438356164372,-1.2785388127854,-0.704524211737299,1.9780896077484,0.14252426905983,1.17765264834508,1.32017691740491
77,1,2.5,90,"tv","duplo_fs39-87",0.8,30,1,"nao",50,3,20.91,16.1,28602,7.93378995433789,9.73287671232877,82.3333333333333,13.3012355828683,33.3530587324803,25.5627497792845,4.41610566080231,29.9788554400867,0.929223744292224,-5.675799086758,4.74657534246578,-0.352960996703601,1.9700058910007,-4.28817306724613,-0.290103753369222,-4.57827682061535
58,1,2.5,90,"ref","simples_fs87",0.6,10,1,"nao",150,3,20.91,16.1,28602,9.85388127853882,8.54794520547945,81.5981735159817,12.7717380328359,31.7072694616719,18.3075063209824,7.31232222731764,25.6198285483,2.94292237442923,-7.44520547945205,4.5022831050228,-0.7549451642391,0.2807303142887,-16.0704392454269,2.30047519311139,-13.7699640523156
58,2.5,5,270,"sfiso","simples_fs87",0.6,30,0.45,"nao",0,3,20.91,16.1,28602,5.88584474885845,8.48630136986303,85.6278538812785,14.1993606343769,31.5223669416883,22.9033065210838,3.05044907097164,25.9537555920555,-3.18949771689497,-7.6415525114155,10.8310502283105,1.8826976757668,-0.190402011863501,-24.114398122042,-9.63729629221505,-33.7516944142571
39,0.5,5,90,"tv","duplo_fs87-87",0.2,30,0.45,"nao",50,3,20.91,16.1,28602,13.7899543378996,2.79680365296804,83.4132420091324,11.5302655767419,28.917657669982,8.59033460783681,20.1137013958518,28.7040360036887,4.57762557077629,-12.7625570776256,8.18493150684926,-0.4861389118457,-2.3255688848904,-49.1015872311923,4.14270881403004,-44.9588784171623
77,2.5,5,270,"ref","simples_fs87",0.2,30,0.45,"nao",150,8,26.76,23.25,80130,0,18.3127853881279,81.6872146118721,24.4914270461439,30.3807988617955,61.6729200522653,0,61.6729200522653,0,-65.3972602739726,65.3972602739726,-1.5617861721409,-2.6750034515829,-195.450171007212,0,-195.450171007212
39,2.5,2.5,270,"sfar","simples_fs39",0.2,10,0.45,"nao",150,8,26.76,23.25,80130,0,38.1004566210046,61.8995433789954,25.5978295440346,30.6584838604253,83.7692357872724,0,83.7692357872724,0,-52.6027397260274,52.6027397260274,-0.7065435587899,-2.513279117015,-174.620628795666,0,-174.620628795666
58,1,5,0,"tm10","simples_fs87",0.6,10,0.45,"nao",150,8,26.76,23.25,80130,0,70.7442922374429,29.2557077625571,25.6666640167733,34.2308182274934,244.49666819149,0,244.49666819149,0,-8.35616438356167,8.35616438356167,-0.1157857548118,1.1332274043528,-29.5039911188858,0,-29.5039911188858
77,0.5,5,270,"sfar","duplo_fs87-87",0.2,30,1,"nao",0,8,26.76,23.25,80130,0,16.189497716895,83.810502283105,24.4203924944274,31.1817420465137,46.086013673965,0,46.086013673965,0,-63.310502283105,63.310502283105,-1.5437096737657,-1.6383585884998,-206.896415418574,0,-206.896415418574
58,0.5,2.5,0,"tm10","duplo_fs87-87",0.8,30,0.45,"nao",150,8,26.76,23.25,80130,0,61.8812785388128,38.1187214611872,25.0729583990106,35.4159797214942,192.061439111341,0,192.061439111341,0,-24.7146118721461,24.7146118721461,-0.882232827320102,2.3805528481147,-24.4179527651759,0,-24.4179527651759
58,2.5,5,270,"ref","duplo_fs39-87",0.8,50,0.45,"nao",150,8,26.76,23.25,80130,0,67.6872146118721,32.3127853881279,25.3795472426135,35.0632897261121,298.113087345391,0,298.113087345391,0,-16.5844748858448,16.5844748858448,-0.683509710511899,1.9048515670261,5.58828770343947,0,5.58828770343947
39,2.5,5,180,"sfiso","simples_fs87",0.2,50,0.45,"nao",50,8,26.76,23.25,80130,0,19.3493150684931,80.6506849315069,24.0913763075134,31.3110411393086,95.770049218507,0,95.770049218507,0,-59.4931506849315,59.4931506849315,-1.7873076792014,-2.2036921360954,-237.545591850024,0,-237.545591850024
77,2.5,2.5,0,"tm10","duplo_fs39-87",0.2,30,1,"nao",0,8,26.76,23.25,80130,0,17.1643835616438,82.8356164383562,24.4092097199152,31.7223999335041,43.477733477074,0,43.477733477074,0,-68.0890410958904,68.0890410958904,-1.5395662600932,-1.4902727550302,-139.462209109392,0,-139.462209109392
39,1,5,0,"tv","simples_fs39",0.8,30,1,"nao",50,8,26.76,23.25,80130,0,54.7716894977169,45.2283105022831,24.8334033634949,35.2658891892791,305.866454753282,0,305.866454753282,0,-25.5296803652968,25.5296803652968,-0.9934602982228,2.0437959188378,-27.9537454650347,0,-27.9537454650347
58,2.5,2.5,180,"tm20","duplo_fs87-87",0.2,30,0.45,"nao",50,8,26.76,23.25,80130,0,25.2876712328767,74.7123287671233,24.4913191997168,32.0416736040844,71.7273643713891,0,71.7273643713891,0,-60.2579908675799,60.2579908675799,-1.449972814731,-1.2209157441394,-132.89404627248,0,-132.89404627248
39,2.5,5,180,"tm20","simples_fs87",0.8,10,0.45,"nao",150,8,26.76,23.25,80130,0,98.8630136986301,1.13698630136986,26.9193305342632,34.1744781870316,385.956161047589,0,385.956161047589,0,20.0205479452055,-20.0205479452055,1.0406465475484,0.659744911627605,52.6405199790578,0,52.6405199790578
39,0.5,2.5,270,"tm10","simples_fs39",0.8,10,1,"nao",150,8,26.76,23.25,80130,0,83.2123287671233,16.7876712328767,26.0784905657678,33.8193126784239,242.377998377936,0,242.377998377936,0,-5.23515981735163,5.23515981735162,-0.133535741526,0.835038580367701,-14.556952210403,0,-14.556952210403
39,2.5,2.5,90,"tm20","simples_fs87",0.2,50,0.45,"nao",50,8,26.76,23.25,80130,0,25.0205479452055,74.9794520547945,24.460341833999,33.1137329000954,100.683106756246,0,100.683106756246,0,-65.3447488584475,65.3447488584475,-2.2442351756598,-0.174957331985702,-158.718667676442,0,-158.718667676442
77,2.5,2.5,180,"sfar","duplo_fs39-87",0.2,10,1,"nao",150,8,26.76,23.25,80130,0,19.3196347031963,80.6803652968037,24.5887373431571,30.1770684554398,34.6984963438385,0,34.6984963438385,0,-66.0936073059361,66.0936073059361,-1.3634555966261,-2.993944548044,-147.569563969478,0,-147.569563969478
39,1,2.5,90,"sfiso","duplo_fs87-87",0.2,30,0.45,"nao",0,8,26.76,23.25,80130,0,20.7351598173516,79.2648401826484,24.8357563835059,31.5347028516684,74.2332797122035,0,74.2332797122035,0,-68.8995433789954,68.8995433789954,-1.9099109157685,-1.7135956664636,-176.510576114644,0,-176.510576114644
58,2.5,2.5,90,"tm20","simples_fs87",0.2,10,1,"nao",150,8,26.76,23.25,80130,0,18.2762557077626,81.7237442922374,25.0520189728418,30.1692715883356,45.5514909986311,0,45.5514909986311,0,-71.5251141552511,71.5251141552511,-1.6696957424792,-2.9807665316776,-169.964861233815,0,-169.964861233815
58,2.5,5,270,"tm20","duplo_fs87-87",0.2,10,0.45,"nao",50,8,26.76,23.25,80130,0,33.0730593607306,66.9269406392694,25.1360809944387,30.7950466375368,106.570111292557,0,106.570111292557,0,-51.1986301369863,51.1986301369863,-0.9269759586867,-2.3633915215492,-185.954688349395,0,-185.954688349395
77,2.5,2.5,90,"tm20","duplo_fs87-87",0.2,30,1,"nao",50,8,26.76,23.25,80130,0,17.5251141552511,82.4748858447488,24.5820801196232,31.3617538297936,45.8605659399257,0,45.8605659399257,0,-72.1004566210045,72.1004566210045,-2.0865026569656,-1.7058161423844,-145.98084532654,0,-145.98084532654
58,1,5,90,"sfiso","duplo_fs87-87",0.8,10,1,"nao",0,8,26.76,23.25,80130,0,84.4497716894977,15.5502283105023,26.2120864051406,36.9360596931902,343.720513776324,0,343.720513776324,0,3.23744292237443,-3.23744292237445,-0.0539983213522,3.7366350645235,66.6063128791372,0,66.6063128791372
58,0.5,2.5,180,"ref","simples_fs87",0.2,30,1,"nao",0,8,26.76,23.25,80130,0,16.9885844748858,83.0114155251142,24.3167026178551,31.0845159589754,54.2515199088493,0,54.2515199088493,0,-70.958904109589,70.958904109589,-1.7144146744762,-2.0431645711886,-162.819543393166,0,-162.819543393166
77,0.5,5,0,"tm10","simples_fs87",0.2,10,1,"nao",50,8,26.76,23.25,80130,0,24.689497716895,75.310502283105,24.3797437093349,30.7902567436328,87.0205620083337,0,87.0205620083337,0,-53.8721461187215,53.8721461187215,-1.394390395203,-2.2304277073446,-171.750873300933,0,-171.750873300933
58,1,5,270,"sfar","duplo_fs39-87",0.6,30,0.45,"nao",0,8,26.76,23.25,80130,0,67.3082191780822,32.6917808219178,25.5145832108049,34.1421389607532,262.8150047302,0,262.8150047302,0,-15.5662100456621,15.5662100456621,-0.492293222156199,1.1742132901666,-16.142044893408,0,-16.142044893408
77,2.5,5,180,"tm20","simples_fs87",0.8,10,0.45,"nao",0,8,26.76,23.25,80130,0,99.7716894977169,0.228310502283102,27.3053401410609,35.3371811533377,312.602348552919,0,312.602348552919,0,22.7716894977169,-22.7716894977169,1.5092793100872,2.02660683483801,72.8518762602472,0,72.8518762602472
39,2.5,2.5,270,"tm10","duplo_fs87-87",0.2,10,1,"nao",0,8,26.76,23.25,80130,0,25.4315068493151,74.5684931506849,24.7021235550404,31.6978952357789,87.7141901019202,0,87.7141901019202,0,-65.2716894977169,65.2716894977169,-1.6022495477841,-1.4738677416614,-170.675674481019,0,-170.675674481019
39,0.5,2.5,180,"tv","simples_fs39",0.8,30,1,"nao",50,8,26.76,23.25,80130,0,46.1278538812786,53.8721461187215,24.829441665971,35.3764396212405,205.449554660679,0,205.449554660679,0,-42.6301369863013,42.6301369863014,-1.2685816055723,2.1210290313579,-56.5537986513955,0,-56.5537986513955
77,2.5,5,270,"tv","duplo_fs39-87",0.2,10,1,"nao",150,8,26.76,23.25,80130,0,20.5388127853881,79.4611872146118,24.6049454606032,30.3278242829249,62.1567293079546,0,62.1567293079546,0,-63.1712328767123,63.1712328767123,-1.4482677576816,-2.7279780304535,-194.966361751524,0,-194.966361751524
58,0.5,5,270,"tm10","simples_fs39",0.2,30,0.45,"nao",150,8,26.76,23.25,80130,0,19.9041095890411,80.0958904109589,24.3821095829283,30.6778728610737,81.5424273796416,0,81.5424273796416,0,-60.2260273972603,60.2260273972603,-1.560884028467,-2.2267189083598,-206.571700040391,0,-206.571700040391
58,1,5,0,"tm20","simples_fs87",0.2,50,0.45,"nao",0,8,26.76,23.25,80130,0,34.4840182648402,65.5159817351598,24.7464306890476,32.361977201958,129.637689825511,0,129.637689825511,0,-44.6164383561644,44.6164383561644,-1.0360190825375,-0.735613621182601,-144.362969484865,0,-144.362969484865
77,0.5,5,0,"sfar","duplo_fs39-87",0.8,10,1,"nao",0,8,26.76,23.25,80130,0,56.5068493150685,43.4931506849315,25.0724659375716,35.044553691104,136.806301818609,0,136.806301818609,0,-22.054794520548,22.054794520548,-0.7016681669663,2.0238692401266,-121.965133490658,0,-121.965133490658
39,1,5,180,"sfar","duplo_fs39-87",0.8,50,0.45,"nao",0,8,26.76,23.25,80130,0,67.9977168949772,32.0022831050228,25.433728003044,35.6067430610701,375.496324250353,0,375.496324250353,0,-13.4292237442922,13.4292237442922,-0.518831191157499,2.2571688991681,41.3561614128517,0,41.3561614128517
77,1,5,180,"tm20","duplo_fs87-87",0.6,10,1,"nao",150,8,26.76,23.25,80130,0,60,40,25.4046677882767,33.8782645779171,186.37787802126,0,186.37787802126,0,-19.6917808219178,19.6917808219178,-0.472675509846098,0.716792931606903,-54.7502495457163,0,-54.7502495457163
58,2.5,5,270,"tm10","simples_fs87",0.2,50,0.45,"nao",0,8,26.76,23.25,80130,0,19.1529680365297,80.8470319634703,24.785781326846,30.4841802357555,69.5604296146618,0,69.5604296146618,0,-65.1187214611872,65.1187214611872,-1.2772756262794,-2.6742579233305,-222.96437002729,0,-222.96437002729
77,1,5,0,"tm20","duplo_fs87-87",0.2,50,0.45,"nao",0,8,26.76,23.25,80130,0,18.8333333333333,81.1666666666667,24.5939960699533,30.3105978339795,58.9634372782115,0,58.9634372782115,0,-60.027397260274,60.027397260274,-1.2087983885254,-2.7045689492748,-182.595352624369,0,-182.595352624369
58,1,5,180,"sfiso","duplo_fs87-87",0.8,50,0.45,"nao",0,8,26.76,23.25,80130,0,31.1940639269406,68.8059360730594,24.504490632234,34.5920805326846,111.779254972613,0,111.779254972613,0,-48.9589041095891,48.9589041095891,-1.3703011100768,1.3563659742861,-162.300490509749,0,-162.300490509749
77,2.5,2.5,270,"tm20","duplo_fs87-87",0.8,30,1,"nao",150,8,26.76,23.25,80130,0,63.3675799086758,36.6324200913242,25.4613893199016,34.4726219629758,160.738377235049,0,160.738377235049,0,-26.9041095890411,26.9041095890411,-0.816350511616502,1.5761364539276,-31.0786855647394,0,-31.0786855647394
77,0.5,5,270,"sfar","simples_fs39",0.2,30,0.45,"nao",0,8,26.76,23.25,80130,0,19.6415525114155,80.3584474885845,24.7041543112075,31.3137401249842,52.7491108842369,0,52.7491108842369,0,-59.8584474885845,59.8584474885845,-1.2599478569856,-1.5063605100293,-200.233318208302,0,-200.233318208302
77,2.5,2.5,270,"tm20","duplo_fs39-87",0.2,10,0.45,"nao",0,8,26.76,23.25,80130,0,29.5091324200913,70.4908675799087,25.4736430983054,30.5340743717901,59.3792592750088,0,59.3792592750088,0,-60.7625570776256,60.7625570776256,-0.804096733212702,-2.3624111372581,-132.437803524781,0,-132.437803524781
39,2.5,5,90,"ref","duplo_fs87-87",0.8,10,1,"nao",150,8,26.76,23.25,80130,0,84.0502283105023,15.9497716894977,25.9430899167465,35.249661996108,398.308646616985,0,398.308646616985,0,-0.136986301369868,0.136986301369868,-0.239892183340199,1.7979355526144,42.40966463164,0,42.40966463164
58,1,2.5,0,"ref","duplo_fs39-87",0.8,30,1,"nao",0,8,26.76,23.25,80130,0,58.5776255707763,41.4223744292237,25.0710597322956,35.8875127647801,200.649823152082,0,200.649823152082,0,-28.1369863013698,28.1369863013698,-0.886661388355002,2.7588397081918,-5.29116464019767,0,-5.29116464019767
58,2.5,2.5,180,"tv","duplo_fs39-87",0.8,10,1,"nao",50,8,26.76,23.25,80130,0,73.0388127853882,26.9611872146118,25.6024694166274,35.9567246654826,196.919601187328,0,196.919601187328,0,-12.5068493150685,12.5068493150685,-0.3388225978204,2.6941353172588,-7.70180945654102,0,-7.70180945654102
58,0.5,5,90,"sfar","duplo_fs39-87",0.8,50,0.45,"nao",150,8,26.76,23.25,80130,0,24.9771689497717,75.0228310502283,24.7621975059549,33.7540967490148,95.909122603149,0,95.909122603149,0,-53.2534246575342,53.2534246575342,-1.4239720115517,0.573335428607002,-189.648483983537,0,-189.648483983537
39,1,2.5,0,"tv","duplo_fs39-87",0.2,50,1,"nao",50,8,26.76,23.25,80130,0,17.5159817351598,82.4840182648402,23.859268864977,32.3617288965695,70.1744603831744,0,70.1744603831744,0,-69.8173515981735,69.8173515981735,-2.1605059996249,-0.828070190448599,-177.862712033248,0,-177.862712033248
39,0.5,5,90,"ref","simples_fs39",0.2,10,1,"nao",150,8,26.76,23.25,80130,0,20.4383561643836,79.5616438356164,24.8113531357727,30.3697745163618,98.733270364494,0,98.733270364494,0,-59.0045662100457,59.0045662100457,-1.3263410773759,-2.9465681859732,-249.741934496294,0,-249.741934496294
58,0.5,2.5,90,"sfiso","simples_fs87",0.6,10,0.45,"nao",50,8,26.76,23.25,80130,0,81.8127853881279,18.1872146118721,26.6714224474759,33.7310664398497,134.797619820207,0,134.797619820207,0,-4.958904109589,4.95890410958902,0.0151121031719015,0.6283945929355,-77.5181142714626,0,-77.5181142714626
77,2.5,5,90,"sfiso","duplo_fs87-87",0.8,50,1,"nao",50,8,26.76,23.25,80130,0,52.8264840182648,47.1735159817351,24.9287584657675,35.9445251986421,255.858961630358,0,255.858961630358,0,-29.4748858447489,29.4748858447489,-1.3616696577575,2.7513220345997,-0.503402646567113,0,-0.503402646567113
77,2.5,2.5,180,"sfiso","simples_fs39",0.8,50,1,"nao",50,8,26.76,23.25,80130,0,39.8835616438356,60.1164383561644,24.6557164508893,35.5380493003058,134.730081240845,0,134.730081240845,0,-45.5296803652968,45.5296803652968,-1.2964764888939,2.367036296822,-47.5379790724712,0,-47.5379790724712
77,1,5,180,"sfar","simples_fs87",0.8,30,1,"nao",150,8,26.76,23.25,80130,0,61.4086757990868,38.5913242009132,25.3426232539281,35.0839643879941,246.667030342135,0,246.667030342135,0,-18.283105022831,18.283105022831,-0.5347200441947,1.9224927416839,5.53890277515947,0,5.53890277515947
39,1,5,90,"ref","simples_fs87",0.2,30,1,"nao",0,8,26.76,23.25,80130,0,17.5684931506849,82.4315068493151,24.5155021012823,30.9959429162022,89.7963451017221,0,89.7963451017221,0,-64.7009132420092,64.7009132420091,-1.7014188198119,-2.3524663192732,-247.621079381697,0,-247.621079381697
77,2.5,2.5,270,"sfiso","simples_fs87",0.8,10,0.45,"nao",150,8,26.76,23.25,80130,0,89.9086757990867,10.0913242009133,26.5311145104093,33.6786273282424,124.18284901996,0,124.18284901996,0,-0.363013698630166,0.363013698630156,0.253374678891198,0.782141819194202,-67.6342137798294,0,-67.6342137798294
77,1,5,0,"tm20","duplo_fs87-87",0.2,10,1,"nao",0,8,26.76,23.25,80130,0,22.4520547945205,77.5479452054794,24.8133102434149,29.7970794468958,62.3209256436518,0,62.3209256436518,0,-56.4086757990867,56.4086757990867,-0.989484215063801,-3.2180873363585,-179.237864258928,0,-179.237864258928
39,2.5,5,180,"tm10","duplo_fs39-87",0.8,30,0.45,"nao",150,8,26.76,23.25,80130,0,65.2168949771689,34.7831050228311,25.3093689745838,35.7113806392307,333.97691211606,0,333.97691211606,0,-13.6255707762557,13.6255707762557,-0.569315012131,2.1966473638267,0.661271047529321,0,0.661271047529321
77,0.5,2.5,0,"sfiso","simples_fs87",0.8,50,1,"nao",50,8,26.76,23.25,80130,0,41.1073059360731,58.8926940639269,24.4682081762485,35.3204050564504,145.153735290058,0,145.153735290058,0,-44.675799086758,44.675799086758,-1.4491654549678,2.307259594201,-46.8065374597302,0,-46.8065374597302
58,1,2.5,0,"tm10","simples_fs39",0.6,50,0.45,"nao",150,8,26.76,23.25,80130,0,38.2853881278539,61.7146118721461,24.7202224077528,33.4349522077549,111.648208710257,0,111.648208710257,0,-48.4292237442922,48.4292237442922,-1.2374987128978,0.306279151166599,-94.2927790820225,0,-94.2927790820225
58,1,2.5,0,"tv","duplo_fs39-87",0.2,30,1,"nao",50,8,26.76,23.25,80130,0,16.1849315068493,83.8150684931507,24.0212467413692,30.9972263046363,46.2649114402516,0,46.2649114402516,0,-70.5296803652968,70.5296803652968,-1.9364743792814,-2.131446751952,-159.676076352028,0,-159.676076352028
58,0.5,2.5,0,"ref","simples_fs39",0.6,50,1,"nao",150,8,26.76,23.25,80130,0,27.7648401826484,72.2351598173516,24.1634475218,33.2524545383485,101.614158180458,0,101.614158180458,0,-58.8310502283105,58.8310502283105,-1.7917437045307,0.217027664969002,-114.86523369606,0,-114.86523369606
39,0.5,5,90,"ref","duplo_fs39-87",0.2,30,1,"nao",50,8,26.76,23.25,80130,0,15.8264840182648,84.1735159817352,24.43128265077,30.5757700588801,83.8446706024544,0,83.8446706024544,0,-63.6164383561644,63.6164383561644,-1.7064115623786,-2.7405726434549,-264.630534258331,0,-264.630534258331
77,2.5,2.5,90,"ref","duplo_fs87-87",0.8,50,0.45,"nao",50,8,26.76,23.25,80130,0,70.8835616438356,29.1164383561644,25.5956786196228,36.2034404705396,202.383792338784,0,202.383792338784,0,-18.7420091324201,18.7420091324201,-1.072904156966,3.1358704983616,10.5423810723185,0,10.5423810723185
58,2.5,5,0,"tm10","duplo_fs39-87",0.2,10,1,"nao",150,8,26.76,23.25,80130,0,21.2351598173516,78.7648401826484,24.3198286763756,30.4949921063767,77.787566523475,0,77.787566523475,0,-55.4611872146118,55.4611872146119,-1.4361790137952,-2.788793555464,-194.827667241856,0,-194.827667241856
39,2.5,5,270,"tm10","simples_fs87",0.2,50,0.45,"nao",0,8,26.76,23.25,80130,0,29.5525114155251,70.4474885844749,24.4796795273069,32.6573449687044,155.085123820424,0,155.085123820424,0,-55.7625570776256,55.7625570776256,-1.6271445146682,-0.6561818096718,-201.018964647426,0,-201.018964647426
77,1,2.5,90,"sfiso","duplo_fs87-87",0.8,30,1,"nao",150,8,26.76,23.25,80130,0,45.3812785388128,54.6187214611872,25.228407589937,34.9306090802102,137.950996717737,0,137.950996717737,0,-43.486301369863,43.486301369863,-1.4890160490369,1.9004768796697,-47.6202557311479,0,-47.6202557311479
77,0.5,2.5,270,"tv","duplo_fs39-87",0.6,10,0.45,"nao",50,8,26.76,23.25,80130,0,78.8196347031964,21.1803652968036,26.3842561846039,34.7014420475649,161.656151993545,0,161.656151993545,0,-8.8538812785388,8.85388127853879,0.166532331185998,1.8197649698577,-28.3587427415802,0,-28.3587427415802
58,0.5,5,90,"ref","simples_fs39",0.2,50,0.45,"nao",0,8,26.76,23.25,80130,0,21.4908675799087,78.5091324200913,24.6351463573239,31.9810044944185,100.028990216755,0,100.028990216755,0,-56.7397260273973,56.7397260273973,-1.5510231601827,-1.1997568259893,-185.528616369931,0,-185.528616369931
77,0.5,2.5,0,"tm10","duplo_fs39-87",0.6,10,0.45,"nao",0,8,26.76,23.25,80130,0,96.9611872146119,3.03881278538813,26.8452027946635,34.4250785680208,195.852940573543,0,195.852940573543,0,11.1780821917808,-11.1780821917808,0.9278291634472,1.4119331057714,3.89266782375468,0,3.89266782375468
