"area","ratio","pd","azi","comp","vidro","abs","paf","fv","ven","somb","zb","tbsm","tbum","cdh","phi","phs","phft","tmin","tmax","cgtr","cgta","dif_phi","dif_phs","dif_phft","dif_tmin","dif_tmax","dif_cgtr","dif_cgta"
38.58,2.5,2.5,180,"sfiso","duplo_fs87-87",20,30,1,"on",50,5,23.05347032,19.0604223744292,46752,0.255707762557078,15.716894977169,84.027397260274,17.5832159468605,32.1323896902987,5459602531.2066,14330473.6469235,0.255707762557078,-29.3652968036529,29.1095890410959,-0.8478619774171,-3.4316732864812,-11405665495.419,14330473.6469235
38.58,1,2.5,90,"tm10","duplo_fs39-87",20,10,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0.237442922374429,23.6324200913242,76.1301369863014,17.6653121418042,31.8051480359195,6524062010.81789,13606466.4296149,0.237442922374429,-21.1141552511416,20.8767123287671,-0.7540976889277,-3.5107001633909,-10139283780.6761,13606466.4296149
77.16,0.5,2.5,0,"tm20","simples_fs87",80,10,1,"off",0,5,23.05347032,19.0604223744292,46752,0,48.3744292237443,51.6255707762557,18.6855914634764,37.914775231573,28652487335.8837,0,0,6.11872146118724,-6.11872146118723,0.147791665250999,2.8334911688164,3709407548.63365,0
77.16,2.5,2.5,90,"sfiso","simples_fs39",60,10,1,"on",0,5,23.05347032,19.0604223744292,46752,0,30.3607305936073,69.6392694063927,18.5308432413491,33.8337954006022,11128994800.0816,0,0,-12.6986301369863,12.6986301369863,-0.0109970684091998,-1.5438214319578,-13775766002.2405,0
77.16,0.5,5,180,"sfar","duplo_fs87-87",80,50,1,"on",50,5,23.05347032,19.0604223744292,46752,0,20.634703196347,79.365296803653,18.2075158862227,35.7132536663936,15457539247.1801,0,-0.0182648401826484,-21.2945205479452,21.3127853881279,0.297867547740303,0.411303532282801,-19304328033.9095,-3860499.78730991
57.87,0.5,5,180,"sfar","duplo_fs39-87",20,10,1,"on",0,5,23.05347032,19.0604223744292,46752,0,17.6575342465753,82.3424657534247,18.373851994353,31.1837402202958,6969976506.27879,0,-0.0182648401826484,-24.9954337899543,25.013698630137,0.556837588200501,-4.2032023427144,-22750286620.5781,-3300449.24434683
38.58,2.5,2.5,270,"tm20","duplo_fs87-87",60,50,1,"on",0,5,23.05347032,19.0604223744292,46752,0.045662100456621,25.6712328767123,74.283105022831,17.7346792605761,36.7923397974217,11435688258.0688,3687.20936539373,0.045662100456621,-18.9200913242009,18.8744292237443,-0.687245927296001,1.5011922028052,-5219879396.01633,3687.20936539373
38.58,0.5,2.5,270,"tm10","simples_fs87",20,10,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0,26.689497716895,73.310502283105,18.4172267152476,30.9969243698313,6651186073.52459,0,0,-17.3767123287671,17.3767123287671,0.0293580385585024,-3.9667312809568,-9994181061.14219,0
38.58,0.5,5,90,"ref","duplo_fs87-87",20,30,0.45,"off",0,5,23.05347032,19.0604223744292,46752,1.05936073059361,24.0936073059361,74.8470319634703,16.8697846603934,32.9235780012781,11235291162.2883,144743411.424611,1.01369863013699,-18.8310502283105,17.8173515981735,-0.908871139904601,-2.4519061173986,-12361793240.3774,138562942.592204
38.58,2.5,2.5,90,"sfar","simples_fs87",20,50,0.45,"off",50,5,23.05347032,19.0604223744292,46752,0,24.6826484018265,75.3173515981735,18.0583612982045,36.8133889192105,8935374269.46821,0,0,-20.0981735159817,20.0981735159817,-0.3112672637772,1.4285639442475,-8093661225.93121,0
57.87,1,2.5,270,"sfiso","duplo_fs39-87",20,30,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0.292237442922375,19.0296803652968,80.6780821917808,17.574307162702,32.450127258188,7501167671.94566,24327664.904636,0.292237442922375,-24.4680365296803,24.1757990867579,-0.8998584620327,-2.4967766967616,-12622242015.331,24327664.904636
57.87,2.5,2.5,90,"sfiso","duplo_fs39-87",20,50,1,"on",0,5,23.05347032,19.0604223744292,46752,0.904109589041097,13.4817351598173,85.6141552511416,17.3450951873908,32.6574580064315,6155168499.62528,76213165.8684905,0.904109589041097,-30.2465753424658,29.3424657534247,-1.1393403221485,-2.7035891776783,-14919166862.9102,76213165.8684905
38.58,2.5,2.5,0,"sfiso","duplo_fs87-87",80,50,0.45,"on",150,5,23.05347032,19.0604223744292,46752,0,30.9474885844749,69.0525114155251,18.116227112407,37.16704732348,12709978625.3471,0,0,-12.9178082191781,12.9178082191781,-0.305545797100301,2.169562161097,-3452105270.79434,0
38.58,0.5,2.5,90,"tm20","simples_fs39",80,10,1,"on",50,5,23.05347032,19.0604223744292,46752,0,44.0114155251141,55.9885844748859,18.5343642882332,36.1962465034666,16285115129.1933,0,0,-0.280821917808266,0.28082191780826,0.277915576270299,0.9139117371382,-881138012.268532,0
38.58,0.5,5,270,"tm20","simples_fs39",60,10,1,"off",50,5,23.05347032,19.0604223744292,46752,0.0091324200913242,38.8310502283105,61.1598173515982,17.940112703071,35.2274696824592,19162623638.9351,919806.935448616,-0.0091324200913242,-3.73972602739726,3.74885844748863,0.0520169217828013,0.283477780050404,-3515669201.35247,-1456242.05621219
57.87,0.5,2.5,270,"tm10","duplo_fs39-87",60,10,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0,40.5936073059361,59.4063926940639,18.3035417317484,36.2134932171298,17269088436.9553,0,0,-2.38812785388129,2.38812785388131,-0.1341157101335,1.3815478403073,-3323559117.3273,0
57.87,2.5,5,270,"tm20","duplo_fs39-87",80,50,1,"on",0,5,23.05347032,19.0604223744292,46752,0,36.392694063927,63.607305936073,18.2836873065083,36.1859645617011,27027840683.6761,0,-0.0091324200913242,-6.15753424657534,6.16666666666663,0.288691585302697,0.921157790259201,-1134190562.04442,-1447236.19497698
38.58,1,5,180,"tm20","duplo_fs39-87",20,30,0.45,"on",150,5,23.05347032,19.0604223744292,46752,0.0547945205479452,21.0867579908676,78.8584474885845,17.8389565023823,30.9777083986721,7344764639.94276,5314328.37640052,0.0365296803652968,-22.5684931506849,22.5319634703196,-0.0432072300958026,-4.5863234675864,-15323722188.886,3098089.91512057
38.58,0.5,2.5,0,"tv","duplo_fs39-87",60,50,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0,27.37899543379,72.62100456621,18.0962719234164,36.2024250333282,10995799020.9397,0,0,-16.5091324200913,16.5091324200913,-0.333635264367302,1.136357020265,-6015721482.4413,0
38.58,0.5,2.5,270,"sfar","simples_fs39",60,50,0.45,"on",150,5,23.05347032,19.0604223744292,46752,0.0273972602739726,26.3219178082192,73.6506849315069,17.8327073493487,35.2286825875367,10313671783.983,1767283.22393218,0.0273972602739726,-17.7442922374429,17.716894977169,-0.5551613273404,0.265026936748605,-6331695350.68374,1767283.22393218
38.58,0.5,5,0,"tm20","duplo_fs39-87",20,30,1,"off",50,5,23.05347032,19.0604223744292,46752,0.118721461187215,19.1278538812785,80.7534246575342,17.7427050057113,31.3654582738373,7963662191.48943,12460678.083079,0.0730593607305937,-23.6438356164383,23.5707762557077,-0.0837427773656003,-3.6187877153285,-15599235895.8425,6414629.11155446
38.58,1,5,180,"tv","simples_fs39",60,10,1,"on",150,5,23.05347032,19.0604223744292,46752,0.0182648401826484,37.541095890411,62.4406392694064,17.9151141591223,35.2835907163915,17340426082.6053,1631004.16532499,0,-6.11415525114153,6.11415525114151,0.0329504266441987,-0.280441149867002,-5328060746.22346,-585234.29595496
77.16,1,2.5,0,"tm10","duplo_fs39-87",60,50,1,"on",0,5,23.05347032,19.0604223744292,46752,0.0182648401826484,24.6598173515982,75.3219178082192,17.9447706375458,36.6314561108847,16116198873.4357,771038.633114595,0.0182648401826484,-17.7602739726027,17.7420091324201,-0.6027139987815,1.5635573244727,-7671918782.26336,771038.633114595
77.16,0.5,2.5,270,"tm10","simples_fs39",80,30,0.45,"off",50,5,23.05347032,19.0604223744292,46752,0,42.1255707762557,57.8744292237443,18.4311643586995,37.4327213591304,24284503352.2581,0,0,-0.301369863013667,0.301369863013667,-0.135575593515899,2.6806395127319,-128358597.255692,0
77.16,1,5,180,"tm10","simples_fs39",80,30,1,"off",150,5,23.05347032,19.0604223744292,46752,0.0547945205479451,35.4041095890411,64.541095890411,17.6508518721235,37.3851729446465,32511640793.5533,10114170.0384903,0.0547945205479451,-6.89954337899543,6.8447488584475,-0.439380392975899,2.0382254742446,-279880692.921318,10114170.0384903
57.87,0.5,2.5,180,"sfar","duplo_fs87-87",20,10,0.45,"off",50,5,23.05347032,19.0604223744292,46752,0,29.8447488584475,70.1552511415525,18.7246122587355,31.5136740899463,7873758374.34361,0,0,-13.8949771689498,13.8949771689498,0.248192113114801,-3.7646268679575,-13744546630.6783,0
38.58,2.5,2.5,180,"tv","duplo_fs87-87",80,10,1,"off",50,5,23.05347032,19.0604223744292,46752,0,42.6780821917808,57.3219178082192,18.239445834583,38.1359155288181,16833104818.9503,0,0,-2.40410958904106,2.40410958904107,-0.191632089694597,2.5718525520382,-32163207.675211,0
38.58,2.5,2.5,90,"sfar","duplo_fs39-87",80,10,1,"off",0,5,23.05347032,19.0604223744292,46752,0,46.2579908675799,53.7420091324201,18.3106626186355,38.9134938303387,20381059736.9024,0,0,1.4771689497717,-1.4771689497717,-0.0589659433461982,3.5286688553757,3352024241.503,0
38.58,2.5,5,0,"sfar","simples_fs87",80,50,1,"on",0,5,23.05347032,19.0604223744292,46752,0.0273972602739726,35.3150684931507,64.6575342465753,17.8326365123281,37.0499328905299,24794059034.1989,3011660.23561924,-0.0091324200913242,-7.2990867579909,7.30821917808216,-0.1047253767046,2.02228166312931,2791743814.42313,-1401607.94792911
77.16,2.5,5,270,"tm20","simples_fs39",80,30,1,"off",50,5,23.05347032,19.0604223744292,46752,0,40.5228310502283,59.4771689497717,18.6425857040344,36.5033216463777,33782863448.5543,0,0,-1.45662100456623,1.45662100456623,0.544353731368901,1.3291814023646,775393699.128128,0
38.58,1,2.5,90,"tm20","duplo_fs39-87",80,50,1,"off",150,5,23.05347032,19.0604223744292,46752,0,27.6529680365297,72.3470319634703,18.0224622111769,36.4007329028452,11363186992.8875,0,0,-17.0936073059361,17.0936073059361,-0.396947619555,1.0848847035348,-5300158798.6064,0
57.87,2.5,2.5,0,"tm10","simples_fs39",20,10,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0.392694063926941,20.8401826484018,78.7671232876712,17.5813569629563,31.6364378491531,7170195738.46768,34811630.2521383,0.392694063926941,-21.8812785388128,21.4885844748859,-0.943088582840701,-3.2286620652824,-12814672440.8238,34811630.2521383
57.87,0.5,5,0,"tv","duplo_fs39-87",20,50,0.45,"on",150,5,23.05347032,19.0604223744292,46752,1.18721461187215,15.7602739726027,83.0525114155251,17.1019553022526,31.4619538311908,8635425390.28013,170367066.828483,1.1689497716895,-26.134703196347,24.9657534246576,-0.8242650831349,-3.4107638332689,-20373301353.9625,167267979.611063
77.16,1,2.5,0,"tm20","duplo_fs87-87",60,30,1,"off",0,5,23.05347032,19.0604223744292,46752,0,34.3881278538813,65.6118721461187,18.4063451664162,36.6109351735998,19599701117.0707,0,0,-8.03196347031964,8.03196347031964,-0.141139469911099,1.5430363871878,-4188416538.6284,0
77.16,2.5,2.5,0,"sfar","simples_fs39",80,50,1,"off",150,5,23.05347032,19.0604223744292,46752,0.0182648401826484,18.3584474885845,81.6232876712329,17.8928878027524,35.1406216163047,9559468852.05751,415479.686380724,0.0182648401826484,-23.9269406392694,23.9086757990868,-0.699281798524499,0.235598969609299,-14153191877.7583,415479.686380724
57.87,2.5,2.5,0,"tm10","duplo_fs39-87",60,30,1,"on",0,5,23.05347032,19.0604223744292,46752,0.0091324200913242,28.8972602739726,71.0936073059361,17.9810511628459,36.5515927034462,14996781782.399,385907.726393253,0.0091324200913242,-13.824200913242,13.8150684931507,-0.543394382951099,1.6864927890107,-4988086396.89241,385907.726393253
77.16,2.5,2.5,180,"sfar","simples_fs39",60,10,0.45,"on",150,5,23.05347032,19.0604223744292,46752,0,35.6232876712329,64.3767123287671,19.0291376722652,32.9248625240948,11088435060.9637,0,0,-7.68036529680363,7.68036529680363,0.4436480032604,-2.3578724170551,-13548098952.6214,0
57.87,0.5,2.5,180,"sfiso","duplo_fs87-87",60,10,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0,41.5593607305936,58.4406392694064,18.2261761579284,36.5619047537059,18231231833.0796,0,0,-2.18036529680367,2.18036529680367,-0.250243987692301,1.2836037958021,-3387073171.94225,0
38.58,0.5,2.5,0,"sfar","simples_fs87",20,30,1,"off",0,5,23.05347032,19.0604223744292,46752,0.0091324200913242,23.5319634703196,76.458904109589,17.9360964938416,36.465319521762,8760526366.95452,20984.1367328703,0.0091324200913242,-20.3561643835616,20.3470319634703,-0.493810693942102,1.3992515086988,-8250994136.42648,20984.1367328703
38.58,1,2.5,0,"ref","simples_fs39",20,30,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0.191780821917808,22.013698630137,77.7945205479452,17.5671697316856,33.2532808653694,7209400261.41765,11674736.9107166,0.191780821917808,-22.1278538812785,21.9360730593607,-0.841145135597802,-1.7722245637118,-9003976703.86524,11674736.9107166
77.16,2.5,5,0,"tm10","simples_fs39",80,30,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0.0273972602739726,41.0068493150685,58.9657534246575,17.8910437452743,37.6302711986899,34562914265.7595,5245785.26031415,0.0273972602739726,-0.0570776255708005,0.0296803652968025,-0.256003033734302,2.7855143906115,2908965805.42322,5245785.26031415
77.16,2.5,2.5,270,"sfar","simples_fs87",80,50,1,"on",50,5,23.05347032,19.0604223744292,46752,0,30.2808219178082,69.7191780821918,18.0021288369311,37.5731432375993,20860165132.6015,0,0,-12.7648401826484,12.7648401826484,-0.540300448439901,2.3499347436852,-3620563410.43094,0
57.87,2.5,2.5,180,"sfiso","simples_fs87",80,30,1,"off",0,5,23.05347032,19.0604223744292,46752,0.0182648401826484,36.7465753424657,63.2351598173516,17.9470829153597,38.7989063414567,22871720283.3705,196320.488504351,0.0182648401826484,-7.11872146118723,7.10045662100456,-0.507625404003299,3.4097457790182,2059816298.39828,196320.488504351
57.87,0.5,2.5,0,"tv","duplo_fs87-87",20,50,1,"off",150,5,23.05347032,19.0604223744292,46752,0.401826484018265,14.5479452054794,85.0502283105023,17.5317355191797,32.6195696260913,6898008654.39275,29395397.2198733,0.401826484018265,-28.3287671232877,27.9269406392694,-0.9407119196423,-2.445224883942,-14169094263.9717,29395397.2198733
57.87,1,2.5,270,"tv","duplo_fs87-87",20,10,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0.0091324200913242,22.1324200913242,77.8584474885845,17.9841147670466,31.4357818843332,7083313778.52812,597364.715821392,0.0091324200913242,-21.3652968036529,21.3561643835616,-0.4900508576881,-3.5111220706164,-13040095908.7485,597364.715821392
77.16,2.5,5,0,"sfiso","duplo_fs87-87",20,30,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0,17.837899543379,82.162100456621,18.4873262346489,31.9413036752834,8630017248.28555,0,0,-23.2260273972603,23.2260273972602,0.340279455640299,-2.903453132795,-23023931212.0507,0
38.58,1,5,180,"tm20","duplo_fs87-87",80,30,1,"off",0,5,23.05347032,19.0604223744292,46752,0,43.2100456621004,56.7899543378996,18.5087761385757,36.3337665297718,25595090473.4406,0,-0.0182648401826484,-0.44520547945206,0.463470319634707,0.6266124060976,0.769734663513297,2926603644.61186,-2216238.46127995
57.87,0.5,2.5,270,"tm20","simples_fs87",60,10,0.45,"on",0,5,23.05347032,19.0604223744292,46752,0,46.4018264840183,53.5981735159817,18.8858479667785,35.6519121963115,18632005968.9018,0,0,3.4200913242009,-3.4200913242009,0.448190524896599,0.819966819488997,-1960641585.38082,0
38.58,2.5,5,90,"ref","simples_fs87",20,30,0.45,"on",0,5,23.05347032,19.0604223744292,46752,1.29680365296804,22.041095890411,76.662100456621,16.8262824292928,32.4853670321881,9704273686.46258,172630728.669652,1.26027397260274,-21.5342465753424,20.2739726027397,-1.0078372986939,-3.0505978432198,-13788737853.3232,167890283.40254
77.16,0.5,2.5,180,"sfiso","duplo_fs39-87",20,50,1,"on",50,5,23.05347032,19.0604223744292,46752,0,11.8767123287671,88.1232876712328,18.0183688284324,31.2262803057413,5371033878.02008,0,0,-31.162100456621,31.1621004566209,-0.458069369764598,-3.9588954360325,-20180792340.6021,0
57.87,2.5,5,90,"ref","simples_fs39",80,30,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0.0273972602739726,43.4497716894977,56.5228310502283,17.8637113291163,37.3893605065415,32604190240.4652,4530324.78827457,0,0.714611872146131,-0.714611872146109,-0.0709862542446018,1.9845089109489,3689031389.99537,1396.22090213932
57.87,2.5,2.5,0,"sfiso","simples_fs87",20,30,1,"off",50,5,23.05347032,19.0604223744292,46752,0.511415525114155,16.6415525114155,82.8470319634703,17.5068009504009,32.7568354203342,7367838132.78992,43585751.5531281,0.511415525114155,-26.0799086757991,25.568493150685,-1.0176445953961,-2.1082644941013,-12617030046.5015,43585751.5531281
38.58,2.5,5,180,"sfiso","simples_fs39",60,50,0.45,"on",150,5,23.05347032,19.0604223744292,46752,0.255707762557078,30.8470319634703,68.8972602739726,17.2568791068356,35.655441445463,17372862652.2542,29455401.8413335,0.237442922374429,-12.9657534246575,12.7283105022831,-0.6127416089384,-0.0582855807553031,-5698190534.29787,27122606.8761572
57.87,1,2.5,0,"tv","simples_fs87",80,10,1,"on",0,5,23.05347032,19.0604223744292,46752,0,43.9132420091324,56.0867579908676,18.4490067301452,38.7831239337838,21696624648.2285,0,0,1.00684931506846,-1.00684931506847,-0.0650230175494002,3.7533456412551,1660213814.47663,0
57.87,2.5,2.5,270,"ref","duplo_fs39-87",80,50,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0,35.5319634703196,64.4680365296804,18.1385553797985,37.7407902263991,18764027150.0822,0,0,-8.06164383561647,8.06164383561646,-0.3295898656405,2.5114691111124,-1881160715.64481,0
38.58,0.5,5,270,"ref","duplo_fs39-87",20,10,0.45,"off",150,5,23.05347032,19.0604223744292,46752,1.0958904109589,23.7739726027397,75.1301369863014,16.8568261965014,31.7739003175735,9346830062.13836,151170999.295771,1.07762557077625,-18.7968036529681,17.7191780821918,-1.0312695847868,-3.1700915848353,-13331462778.1492,148794950.30411
38.58,2.5,5,0,"ref","simples_fs39",60,30,0.45,"on",0,5,23.05347032,19.0604223744292,46752,0.0547945205479452,39.2191780821918,60.7260273972603,17.6966058546036,35.8793217185085,21412922465.8148,6822117.37767214,0.0182648401826484,-3.39497716894976,3.37671232876711,-0.240756034429101,0.851670491107903,-589392753.961029,2408849.19412379
77.16,2.5,5,270,"tv","duplo_fs87-87",20,10,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0.657534246575344,24.2420091324201,75.1004566210046,17.3377306753899,31.8407209750007,12417506809.4111,112268513.538196,0.657534246575344,-17.7374429223744,17.0799086757991,-0.760501297275599,-3.3334192690124,-20589962940.015,112268513.538196
77.16,2.5,2.5,180,"ref","duplo_fs39-87",60,50,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0,33.4041095890411,66.5958904109589,18.1762406245333,36.9555509585033,20277599942.2348,0,0,-9.8995433789954,9.8995433789954,-0.409249044471501,1.67281601735341,-4358934071.35023,0
77.16,0.5,5,270,"tv","simples_fs39",20,30,1,"on",150,5,23.05347032,19.0604223744292,46752,1.27853881278539,13.9634703196347,84.7579908675799,17.0771616689569,31.1818858730068,9026236748.56119,227467390.354635,1.27853881278539,-27.1506849315068,25.8721461187214,-1.0282037862957,-3.5720138126101,-23699812974.6443,227467390.354635
38.58,0.5,2.5,90,"tm10","duplo_fs39-87",80,30,1,"off",150,5,23.05347032,19.0604223744292,46752,0.0182648401826484,30.0958904109589,69.8858447488584,17.9864799266393,36.816158062526,13410252707.7476,551634.636296873,0.0182648401826484,-14.1963470319635,14.1780821917808,-0.269968785323599,1.5338232961976,-3756000433.71417,551634.636296873
77.16,1,2.5,270,"sfiso","simples_fs87",80,10,1,"off",50,5,23.05347032,19.0604223744292,46752,0,36.1666666666667,63.8333333333333,19.0144909624695,34.8233974062327,13722069213.829,0,0,-6.92922374429223,6.9292237442922,0.453382991741002,-0.125110167413496,-10195861870.4209,0
57.87,1,5,90,"tm10","duplo_fs87-87",80,50,1,"on",150,5,23.05347032,19.0604223744292,46752,0.0821917808219179,30.662100456621,69.2557077625571,17.5692488261807,36.8223327624884,25841838509.3721,11569333.1964544,0.0821917808219179,-11.7831050228311,11.7009132420092,-0.432782646184499,1.5183851802084,-1989152976.56846,11569333.1964544
38.58,1,5,180,"ref","simples_fs39",80,10,1,"off",150,5,23.05347032,19.0604223744292,46752,0.0182648401826484,45.3264840182648,54.6552511415525,17.8899972075133,37.0469974273924,25578068573.7793,2072274.33481239,0,1.67123287671234,-1.67123287671234,0.00783347503519849,1.48296556113389,2909581744.9506,-143964.12646756
57.87,2.5,2.5,0,"tm20","simples_fs87",60,10,1,"off",150,5,23.05347032,19.0604223744292,46752,0,35.3858447488585,64.6141552511415,18.4246701778796,34.8109176670371,13733854763.7556,0,0,-7.33561643835616,7.33561643835617,-0.0997753679173989,-0.0541822473983942,-6251013415.53589,0
57.87,1,5,270,"tv","simples_fs87",80,10,1,"off",50,5,23.05347032,19.0604223744292,46752,0,46.3219178082192,53.6780821917808,18.3715238703265,37.7279616011361,30314485415.7661,0,0,4.13013698630136,-4.13013698630136,0.2643910596985,2.7471182072074,3384985324.54088,0
38.58,2.5,2.5,90,"tm10","simples_fs87",20,10,1,"off",50,5,23.05347032,19.0604223744292,46752,0.28310502283105,21.3082191780822,78.4086757990867,17.5701006056658,32.3070486383741,6690523871.10647,16979561.3121525,0.28310502283105,-23.472602739726,23.1894977168949,-0.799527956315899,-3.0777763365889,-10338511624.2929,16979561.3121525
57.87,2.5,2.5,0,"ref","duplo_fs87-87",20,10,1,"off",150,5,23.05347032,19.0604223744292,46752,0.228310502283105,18.310502283105,81.4611872146119,17.6382638166238,31.4454933204076,6656780947.10157,20196467.9041383,0.228310502283105,-24.4109589041096,24.1826484018265,-0.886181729173199,-3.4196065940279,-13328087232.1899,20196467.9041383
38.58,2.5,5,270,"sfar","duplo_fs87-87",80,30,1,"off",150,5,23.05347032,19.0604223744292,46752,0.0365296803652968,38.1461187214612,61.8173515981735,17.8240822664161,37.0632403655055,24291624199.5927,4084036.36079832,0.0182648401826484,-5.27168949771684,5.2534246575342,-0.0531983960291029,1.6596165999691,1415149748.91048,1807176.52907052
57.87,2.5,5,180,"tm10","simples_fs39",20,30,0.45,"on",50,5,23.05347032,19.0604223744292,46752,1.72602739726027,18.6461187214612,79.6278538812785,16.7581865860379,32.2045194376913,9940013402.41188,292058055.639261,1.71689497716895,-24.1643835616438,22.4474885844749,-1.2138101538212,-3.364574643129,-18382886236.1786,290559402.243728
38.58,1,2.5,90,"sfar","simples_fs87",80,10,1,"off",0,5,23.05347032,19.0604223744292,46752,0,37.9771689497717,62.0228310502283,18.9207263981818,36.5470215110965,11221674059.6564,0,0,-6.76940639269407,6.76940639269407,0.501316567449898,1.2311733117861,-5441671731.83753,0
57.87,2.5,2.5,270,"ref","simples_fs39",80,30,1,"off",0,5,23.05347032,19.0604223744292,46752,0,37.3675799086758,62.6324200913242,18.0364262948483,38.5787483187721,21956874702.6341,0,0,-6.22602739726033,6.22602739726034,-0.4317189505907,3.3494272034854,1311686836.90714,0
77.16,1,2.5,180,"sfiso","simples_fs39",20,30,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0,16.2602739726027,83.7397260273973,18.4015397639657,30.9750651248926,6078327356.2807,0,0,-27.1849315068493,27.1849315068493,-0.2096645360051,-4.2373383697727,-18482530905.1481,0
38.58,0.5,5,180,"tv","simples_fs39",60,50,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0.127853881278539,31.0159817351598,68.8561643835616,17.4361569205119,35.5152327379457,17656406728.0091,13354079.2527557,0.0913242009132421,-12.472602739726,12.3812785388128,-0.274448333000301,0.0105529926519026,-6466868871.6371,8291952.328111
38.58,0.5,5,270,"ref","duplo_fs39-87",60,50,0.45,"on",150,5,23.05347032,19.0604223744292,46752,0.0730593607305936,31.4931506849315,68.4337899543379,17.4844040381684,34.8382237439414,17755506078.2851,9483889.03395832,0.0547945205479452,-11.0776255707762,11.0228310502283,-0.403691743119801,-0.105768158467399,-4922786762.00252,7107840.04229751
77.16,1,5,0,"tm20","duplo_fs87-87",80,50,1,"on",50,5,23.05347032,19.0604223744292,46752,0,35.0502283105023,64.9497716894977,18.5065400948298,35.9087269567822,29385225355.9871,0,0,-6.2853881278539,6.28538812785387,0.317770351993698,1.11197574764761,-2309375421.96237,0
57.87,2.5,5,180,"tm20","simples_fs87",60,10,0.45,"off",50,5,23.05347032,19.0604223744292,46752,0,46.8356164383562,53.1643835616438,18.7776195766423,34.7161005448816,25264611033.3459,0,-0.0091324200913242,4.02511415525116,-4.01598173515983,0.805622836783201,-0.852993535938701,-3058288605.24459,-1498653.39553353
57.87,0.5,5,180,"tm10","duplo_fs39-87",60,50,1,"on",0,5,23.05347032,19.0604223744292,46752,0,30.0045662100457,69.9954337899543,18.2493108396629,34.3587694783673,20985886075.3373,0,-0.0182648401826484,-12.648401826484,12.6666666666667,0.432296433510402,-1.0281730846429,-8734377051.51962,-3300449.24434683
38.58,0.5,5,180,"tv","duplo_fs87-87",20,30,1,"off",150,5,23.05347032,19.0604223744292,46752,0.849315068493149,17.7945205479452,81.3561643835616,17.1326396239863,32.2211929684528,8314093063.19759,88708292.6879681,0.812785388127852,-25.6940639269407,24.8812785388128,-0.577965629525899,-3.283486776841,-15809182536.4486,83646165.7633234
38.58,0.5,2.5,270,"tm20","duplo_fs87-87",20,50,0.45,"on",0,5,23.05347032,19.0604223744292,46752,0,19.5319634703196,80.4680365296804,18.1969445768508,31.99947779796,6320056518.69089,0,0,-24.5342465753425,24.5342465753425,-0.190924099838298,-2.9641778528281,-10325310615.9759,0
57.87,1,2.5,90,"ref","duplo_fs87-87",60,50,1,"on",0,5,23.05347032,19.0604223744292,46752,0.0365296803652967,26.8219178082192,73.1415525114155,17.9387575392186,36.327133366886,14863072674.7264,1155437.07723996,0.0365296803652967,-16.8105022831051,16.7739726027398,-0.488224317864702,1.1612261289119,-5743551257.28496,1155437.07723996
57.87,0.5,5,270,"sfar","simples_fs39",20,30,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0,16.837899543379,83.162100456621,18.1200395768337,31.6111017814759,7308264498.24777,0,0,-24.9611872146119,24.9611872146119,0.113918213639302,-3.222171744559,-20657100021.4825,0
38.58,0.5,2.5,90,"tm10","simples_fs87",60,10,0.45,"off",50,5,23.05347032,19.0604223744292,46752,0,45.3036529680365,54.6963470319635,18.8266524374049,35.2245840516505,14678026852.2706,0,0,1.01141552511413,-1.01141552511413,0.570203725441999,-0.0577507146778942,-2488226289.19117,0
57.87,2.5,2.5,270,"sfar","simples_fs39",60,10,1,"off",0,5,23.05347032,19.0604223744292,46752,0,32.0022831050229,67.9977168949772,18.5502015924296,34.2472258247883,10211451350.2405,0,0,-11.5913242009132,11.5913242009133,0.0820563469906013,-0.9820952904984,-10433736515.4865,0
57.87,2.5,5,180,"tm20","duplo_fs39-87",20,30,1,"off",150,5,23.05347032,19.0604223744292,46752,0.127853881278539,15.7077625570776,84.1643835616438,17.7478783966789,30.9746927729447,7565721356.50462,17374520.8392223,0.118721461187214,-27.1027397260274,26.9840182648402,-0.224118343180201,-4.5944013078756,-20757178282.0859,15875867.4436888
77.16,1,5,180,"sfiso","duplo_fs87-87",20,50,1,"off",150,5,23.05347032,19.0604223744292,46752,1.80821917808219,14.4817351598174,83.7100456621004,16.8062561740934,32.2572892811085,10265052984.1897,345311012.902675,1.80821917808219,-27.8219178082192,26.013698630137,-1.283976091006,-3.0896581892934,-22526468502.285,345311012.902675
